type,name,input_id,time,team,meas_id
STOP,Collect1,Pride2,102931711553000,LABPC18,Pride2_Sense6
START,ComputeScalar1,Pride2,102931711559200,LABPC18,Pride2_Sense6
STOP,ComputeScalar1,Pride2,102931712221500,LABPC18,Pride2_Sense6
QUEUE,Collect2,Sense6,102931743301400,LABPC18,Pride2_Sense6
STOP,Tokenize2,Sense6,102931743796400,LABPC18,Pride2_Sense6
QUEUE,ComputeScalar2,Sense6,102931757728400,LABPC18,Pride2_Sense6
START,ComputeScalar2,Sense6,102931758184900,LABPC18,Pride2_Sense6
QUEUE,ComputeScalar3,Pride2_Sense6,102931758171100,LABPC18,Pride2_Sense6
STOP,Collect2,Sense6,102931758553600,LABPC18,Pride2_Sense6
START,ComputeScalar3,Pride2_Sense6,102931758566800,LABPC18,Pride2_Sense6
QUEUE,ComputeCosine,Pride2_Sense6,102931760681800,LABPC18,Pride2_Sense6
STOP,ComputeScalar3,Pride2_Sense6,102931761037400,LABPC18,Pride2_Sense6
STOP,ComputeScalar2,Sense6,102931761684600,LABPC18,Pride2_Sense6
START,ComputeCosine,Pride2_Sense6,102931761703400,LABPC18,Pride2_Sense6
STOP,ComputeCosine,Pride2_Sense6,102931762037800,LABPC18,Pride2_Sense6
QUEUE,Tokenize1,Pride3,102931768217000,LABPC18,Pride3_Sense1
QUEUE,Tokenize2,Sense1,102931768529300,LABPC18,Pride3_Sense1
START,Tokenize1,Pride3,102931768552000,LABPC18,Pride3_Sense1
START,Tokenize2,Sense1,102931768789400,LABPC18,Pride3_Sense1
START,Collect1,Pride3,102931768872200,LABPC18,Pride3_Sense1
START,Collect2,Sense1,102931769177200,LABPC18,Pride3_Sense1
QUEUE,Collect2,Sense1,102931771119700,LABPC18,Pride3_Sense1
STOP,Tokenize2,Sense1,102931771709300,LABPC18,Pride3_Sense1
QUEUE,ComputeScalar2,Sense1,102931771722000,LABPC18,Pride3_Sense1
QUEUE,ComputeScalar3,Pride3_Sense1,102931772154100,LABPC18,Pride3_Sense1
START,ComputeScalar2,Sense1,102931772159400,LABPC18,Pride3_Sense1
STOP,Collect2,Sense1,102931772513600,LABPC18,Pride3_Sense1
STOP,ComputeScalar2,Sense1,102931772724800,LABPC18,Pride3_Sense1
QUEUE,Collect1,Pride3,102931772712700,LABPC18,Pride3_Sense1
STOP,Tokenize1,Pride3,102931773075800,LABPC18,Pride3_Sense1
QUEUE,ComputeScalar1,Pride3,102931774482000,LABPC18,Pride3_Sense1
STOP,Collect1,Pride3,102931774788400,LABPC18,Pride3_Sense1
START,ComputeScalar3,Pride3_Sense1,102931774795100,LABPC18,Pride3_Sense1
START,ComputeScalar1,Pride3,102931774809200,LABPC18,Pride3_Sense1
STOP,ComputeScalar1,Pride3,102931775993400,LABPC18,Pride3_Sense1
QUEUE,ComputeCosine,Pride3_Sense1,102931777858100,LABPC18,Pride3_Sense1
STOP,ComputeScalar3,Pride3_Sense1,102931778108800,LABPC18,Pride3_Sense1
START,ComputeCosine,Pride3_Sense1,102931778133800,LABPC18,Pride3_Sense1
STOP,ComputeCosine,Pride3_Sense1,102931778412700,LABPC18,Pride3_Sense1
QUEUE,Tokenize1,Pride3,102931785745700,LABPC18,Pride3_Sense2
QUEUE,Tokenize2,Sense2,102931786051300,LABPC18,Pride3_Sense2
START,Tokenize1,Pride3,102931786072900,LABPC18,Pride3_Sense2
START,Tokenize2,Sense2,102931786345400,LABPC18,Pride3_Sense2
START,Collect1,Pride3,102931786438200,LABPC18,Pride3_Sense2
START,Collect2,Sense2,102931786624600,LABPC18,Pride3_Sense2
QUEUE,Collect2,Sense2,102931788650700,LABPC18,Pride3_Sense2
STOP,Tokenize2,Sense2,102931789155900,LABPC18,Pride3_Sense2
QUEUE,ComputeScalar2,Sense2,102931789579800,LABPC18,Pride3_Sense2
QUEUE,ComputeScalar3,Pride3_Sense2,102931790033900,LABPC18,Pride3_Sense2
START,ComputeScalar2,Sense2,102931790047600,LABPC18,Pride3_Sense2
STOP,Collect2,Sense2,102931790624900,LABPC18,Pride3_Sense2
QUEUE,Collect1,Pride3,102931790819400,LABPC18,Pride3_Sense2
STOP,ComputeScalar2,Sense2,102931791013800,LABPC18,Pride3_Sense2
STOP,Tokenize1,Pride3,102931791190600,LABPC18,Pride3_Sense2
QUEUE,ComputeScalar1,Pride3,102931791314800,LABPC18,Pride3_Sense2
STOP,Collect1,Pride3,102931791643900,LABPC18,Pride3_Sense2
START,ComputeScalar1,Pride3,102931791652000,LABPC18,Pride3_Sense2
START,ComputeScalar3,Pride3_Sense2,102931791656300,LABPC18,Pride3_Sense2
STOP,ComputeScalar1,Pride3,102931792832200,LABPC18,Pride3_Sense2
QUEUE,ComputeCosine,Pride3_Sense2,102931794247800,LABPC18,Pride3_Sense2
STOP,ComputeScalar3,Pride3_Sense2,102931794537400,LABPC18,Pride3_Sense2
START,ComputeCosine,Pride3_Sense2,102931794553200,LABPC18,Pride3_Sense2
STOP,ComputeCosine,Pride3_Sense2,102931794975000,LABPC18,Pride3_Sense2
QUEUE,Tokenize1,Pride3,102931804384800,LABPC18,Pride3_Sense3
QUEUE,Tokenize2,Sense3,102931804739100,LABPC18,Pride3_Sense3
START,Tokenize1,Pride3,102931804758400,LABPC18,Pride3_Sense3
