type,name,input_id,time,team,meas_id
QUEUE,ComputeScalar2,Pride2_Sense3,6884238527927,d20,Pride2_Sense3
START,ComputeScalar1,Pride2,6884238594463,d20,Pride2_Sense3
START,ComputeScalar2,Pride2_Sense3,6884238665522,d20,Pride2_Sense3
STOP,ComputeScalar2,Pride2_Sense3,6884241245751,d20,Pride2_Sense3
STOP,ComputeScalar1,Pride2,6884241468379,d20,Pride2_Sense3
QUEUE,ComputeCosine,Pride2_Sense3,6884241582251,d20,Pride2_Sense3
START,ComputeCosine,Pride2_Sense3,6884241646433,d20,Pride2_Sense3
STOP,ComputeCosine,Pride2_Sense3,6884241668626,d20,Pride2_Sense3
QUEUE,Tokenize2,Sense4,6884242330707,d20,Pride2_Sense4
START,Tokenize2,Sense4,6884242408866,d20,Pride2_Sense4
QUEUE,Tokenize1,Pride2,6884242337181,d20,Pride2_Sense4
START,Tokenize1,Pride2,6884242516268,d20,Pride2_Sense4
STOP,Tokenize2,Sense4,6884248283708,d20,Pride2_Sense4
QUEUE,Collect2,Sense4,6884248488680,d20,Pride2_Sense4
START,Collect2,Sense4,6884248544127,d20,Pride2_Sense4
STOP,Collect2,Sense4,6884250890560,d20,Pride2_Sense4
QUEUE,ComputeScalar3,Sense4,6884251007436,d20,Pride2_Sense4
START,ComputeScalar3,Sense4,6884251059911,d20,Pride2_Sense4
STOP,ComputeScalar3,Sense4,6884251619797,d20,Pride2_Sense4
STOP,Tokenize1,Pride2,6884256682913,d20,Pride2_Sense4
QUEUE,Collect1,Pride2,6884256923805,d20,Pride2_Sense4
START,Collect1,Pride2,6884257029457,d20,Pride2_Sense4
STOP,Collect1,Pride2,6884266700496,d20,Pride2_Sense4
QUEUE,ComputeScalar1,Pride2,6884267268846,d20,Pride2_Sense4
QUEUE,ComputeScalar2,Pride2_Sense4,6884267288026,d20,Pride2_Sense4
START,ComputeScalar1,Pride2,6884267402771,d20,Pride2_Sense4
START,ComputeScalar2,Pride2_Sense4,6884267416560,d20,Pride2_Sense4
STOP,ComputeScalar2,Pride2_Sense4,6884271460528,d20,Pride2_Sense4
STOP,ComputeScalar1,Pride2,6884271458392,d20,Pride2_Sense4
QUEUE,ComputeCosine,Pride2_Sense4,6884271894522,d20,Pride2_Sense4
START,ComputeCosine,Pride2_Sense4,6884271996263,d20,Pride2_Sense4
STOP,ComputeCosine,Pride2_Sense4,6884272046934,d20,Pride2_Sense4
QUEUE,Tokenize2,Sense5,6884273428593,d20,Pride2_Sense5
QUEUE,Tokenize1,Pride2,6884273472821,d20,Pride2_Sense5
